RegionName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated
Queensland,2022-04-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,997619.0,868.0,92.11
Queensland,2022-05-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1002257.0,868.0,92.12
Queensland,2022-05-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1007459.0,868.0,92.12
Queensland,2022-05-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1015120.0,876.0,92.13
Queensland,2022-05-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1023149.0,887.0,92.15
Queensland,2022-05-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1030172.0,898.0,92.16
Queensland,2022-05-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1036786.0,903.0,92.17
Queensland,2022-05-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1041450.0,905.0,92.17
Queensland,2022-05-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1046200.0,905.0,92.18
Queensland,2022-05-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1052748.0,908.0,92.19
Queensland,2022-05-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1060169.0,918.0,92.21
Queensland,2022-05-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,1067417.0,921.0,92.22
Queensland,2022-05-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1071750.0,933.0,92.23
Queensland,2022-05-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1080068.0,938.0,92.24
Queensland,2022-05-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1084861.0,940.0,92.24
Queensland,2022-05-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1089495.0,940.0,92.25
Queensland,2022-05-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1110497.0,952.0,92.27
Queensland,2022-05-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1117569.0,959.0,92.28
Queensland,2022-05-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1123991.0,961.0,92.29
Queensland,2022-05-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1130211.0,970.0,92.3
Queensland,2022-05-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1136142.0,979.0,92.31
Queensland,2022-05-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1140646.0,979.0,92.3
Queensland,2022-05-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1143995.0,980.0,92.31
Queensland,2022-05-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1149145.0,998.0,92.32
Queensland,2022-05-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1154678.0,1008.0,92.33
Queensland,2022-05-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1159860.0,1027.0,92.35
Queensland,2022-05-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1164781.0,1027.0,92.35
Queensland,2022-05-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1168925.0,1037.0,92.36
Queensland,2022-05-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1171832.0,1039.0,92.36
Queensland,2022-05-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1174627.0,1040.0,92.37
Queensland,2022-05-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1178966.0,1051.0,92.38
Queensland,2022-05-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1183268.0,1057.0,92.39
Queensland,2022-06-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1187437.0,1057.0,92.4
Queensland,2022-06-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1191227.0,1073.0,92.4
Queensland,2022-06-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1194650.0,1084.0,92.4
Queensland,2022-06-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1197366.0,1084.0,92.4
Queensland,2022-06-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1199629.0,1085.0,92.43
Queensland,2022-06-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1203921.0,1087.0,92.44
Queensland,2022-06-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1208173.0,1101.0,92.45
Queensland,2022-06-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1212019.0,1110.0,92.42
Queensland,2022-06-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1215790.0,1111.0,92.46
Queensland,2022-06-10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1219134.0,1118.0,92.47
Queensland,2022-06-11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1221501.0,1119.0,92.47
Queensland,2022-06-12,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1224031.0,1120.0,92.47
Queensland,2022-06-13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1228242.0,1126.0,92.47
Queensland,2022-06-14,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1232417.0,1139.0,92.47
Queensland,2022-06-15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1236839.0,1152.0,92.47
Queensland,2022-06-16,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1241020.0,1163.0,92.47
Queensland,2022-06-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1245043.0,1171.0,92.47
Queensland,2022-06-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1248002.0,1171.0,92.47
Queensland,2022-06-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1251031.0,1171.0,92.47
Queensland,2022-06-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1255837.0,1175.0,92.47
Queensland,2022-06-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1260631.0,1181.0,92.47
Queensland,2022-06-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1265588.0,1186.0,92.47
Queensland,2022-06-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1270096.0,1192.0,92.47
Queensland,2022-06-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1274426.0,1197.0,92.47
Queensland,2022-06-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1277471.0,1199.0,92.47
Queensland,2022-06-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1280731.0,1199.0,92.47
Queensland,2022-06-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1285999.0,1199.0,92.47
Queensland,2022-06-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1287412.0,1238.0,92.47
Queensland,2022-06-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1292709.0,1248.0,92.47
Queensland,2022-06-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1298031.0,1254.0,92.47
Queensland,2022-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1303007.0,1270.0,92.47
Queensland,2022-07-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1306983.0,1270.0,92.47
Queensland,2022-07-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1311042.0,1270.0,92.47
Queensland,2022-07-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1316745.0,1281.0,92.47
Queensland,2022-07-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1322636.0,1285.0,92.47
Queensland,2022-07-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1328620.0,1302.0,92.47
Queensland,2022-07-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1334363.0,1315.0,92.47
Queensland,2022-07-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1339680.0,1323.0,92.47
Queensland,2022-07-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1343864.0,1323.0,92.47
Queensland,2022-07-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1348674.0,1323.0,92.47
Queensland,2022-07-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1355442.0,1338.0,92.47
Queensland,2022-07-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1362988.0,1350.0,92.47
Queensland,2022-07-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1369893.0,1368.0,92.47
Queensland,2022-07-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1376218.0,1388.0,92.47
Queensland,2022-07-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1382013.0,1410.0,92.47
Queensland,2022-07-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1388004.0,1410.0,92.47
Queensland,2022-07-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1394701.0,1409.0,92.47
Queensland,2022-07-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1404722.0,1427.0,92.47
Queensland,2022-07-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1414382.0,1442.0,92.47
Queensland,2022-07-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1426054.0,1452.0,92.47
Queensland,2022-07-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1435080.0,1462.0,92.47
Queensland,2022-07-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1442714.0,1470.0,92.47
Queensland,2022-07-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1448511.0,1470.0,92.47
Queensland,2022-07-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1454617.0,1470.0,92.47
Queensland,2022-07-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1463230.0,1491.0,92.47
Queensland,2022-07-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1471445.0,1510.0,92.47
Queensland,2022-07-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1478809.0,1537.0,92.47
Queensland,2022-07-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1488197.0,1554.0,92.47
Queensland,2022-07-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1506868.0,1567.0,92.47
Queensland,2022-07-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1512891.0,1567.0,92.47
Queensland,2022-07-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1517194.0,1567.0,92.47
Queensland,2022-08-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1528342.0,1590.0,92.47
Queensland,2022-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1534738.0,1596.0,92.47
Queensland,2022-08-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1540309.0,1627.0,92.47
Queensland,2022-08-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1545223.0,1635.0,92.47
Queensland,2022-08-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1549389.0,1653.0,92.47
Queensland,2022-08-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1552018.0,1653.0,92.47
Queensland,2022-08-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1554522.0,1653.0,92.47
Queensland,2022-08-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1558656.0,1677.0,92.47
Queensland,2022-08-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1562443.0,1712.0,92.47
Queensland,2022-08-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1565788.0,1723.0,92.47
Queensland,2022-08-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1569096.0,1741.0,92.47
Queensland,2022-08-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1572252.0,1757.0,92.47
Queensland,2022-08-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1574198.0,1757.0,92.47
Queensland,2022-08-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1576102.0,1757.0,92.47
Queensland,2022-08-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1579334.0,1774.0,92.47
Queensland,2022-08-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1582419.0,1791.0,92.47
Queensland,2022-08-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1585477.0,1811.0,92.47
Queensland,2022-08-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1588222.0,1825.0,92.47
Queensland,2022-08-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1590875.0,1845.0,92.47
Queensland,2022-08-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1592023.0,1845.0,92.47
Queensland,2022-08-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1593614.0,1845.0,92.47
Queensland,2022-08-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1590535.0,1871.0,92.47
Queensland,2022-08-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1593156.0,1900.0,92.47
Queensland,2022-08-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1595372.0,1900.0,92.47
Queensland,2022-08-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1597470.0,1919.0,92.47
Queensland,2022-08-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1599323.0,1937.0,92.47
Queensland,2022-08-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1600452.0,1937.0,92.47
Queensland,2022-08-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1601676.0,1937.0,92.47
Queensland,2022-08-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1604082.0,1955.0,92.47
Queensland,2022-08-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1606370.0,1969.0,92.47
Queensland,2022-08-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1608401.0,1985.0,92.47
Queensland,2022-09-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1610200.0,1986.0,92.47
Queensland,2022-09-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1610200.0,1986.0,92.47
Queensland,2022-09-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1610200.0,1986.0,92.47
Queensland,2022-09-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1611208.0,1988.0,92.47
Queensland,2022-09-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1615258.0,2003.0,92.47
Queensland,2022-09-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1617036.0,2027.0,92.47
Queensland,2022-09-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1618600.0,2027.0,92.47
Queensland,2022-09-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1620034.0,2048.0,92.47
Queensland,2022-09-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1620034.0,2048.0,92.47
Queensland,2022-09-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1620034.0,2048.0,92.47
Queensland,2022-09-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2054.0,92.47
Queensland,2022-09-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2054.0,92.47
Queensland,2022-09-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2054.0,92.47
Queensland,2022-09-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2054.0,92.47
Queensland,2022-09-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2054.0,92.47
Queensland,2022-09-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2125.0,92.47
Queensland,2022-09-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2125.0,92.47
Queensland,2022-09-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2125.0,92.47
Queensland,2022-09-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2125.0,92.47
Queensland,2022-09-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2125.0,92.47
Queensland,2022-09-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1622985.0,2125.0,92.47
Queensland,2022-09-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1634219.0,2162.0,92.47
Queensland,2022-09-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1634219.0,2162.0,92.47
Queensland,2022-09-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1634219.0,2162.0,92.47
Queensland,2022-09-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1634219.0,2162.0,92.47
Queensland,2022-09-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1634219.0,2162.0,92.47
Queensland,2022-09-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1634219.0,2162.0,92.47
