qweek,i2_health,i11_health,age,gender,household_size,WCRex2,cantril_ladder,PHQ4_1,PHQ4_2,PHQ4_3,PHQ4_4,WCRex1,r1_1,r1_2,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,i9_health_No,i9_health_Not sure,i9_health_Yes,state_Australian Capital Territory,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,employment_status_Full time employment,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
37,5.0,5.0,60,0,1,4.0,10.0,4,4,4,4,4.0,1,7,1.0,1.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,859.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
38,1.0,2.0,25,0,4,2.0,7.0,4,4,4,4,1.0,3,2,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,21215.0,820.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
44,5.0,1.0,63,1,2,2.0,8.0,4,4,3,3,3.0,2,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,918.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
42,0.0,2.0,52,0,2,2.0,5.0,3,3,4,3,2.0,1,3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,44251.0,877.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
47,3.0,1.0,46,0,1,4.0,10.0,3,1,2,1,4.0,6,6,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,97558.0,643.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
45,3.0,5.0,34,0,3,3.0,8.0,2,1,3,2,3.0,6,6,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79997.0,621.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
48,30.0,2.0,21,1,6,3.0,6.0,4,3,3,4,3.0,3,3,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,249064.0,673.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
52,40.0,2.0,39,0,1,3.0,6.0,4,4,3,3,3.0,2,4,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,543921.0,505.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
37,0.0,1.0,33,1,8,4.0,8.0,3,2,4,2,4.0,6,6,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,9153.0,68.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50,30.0,2.0,63,0,2,3.0,7.0,3,4,4,4,1.0,4,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,817360.0,1939.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
51,50.0,2.0,54,0,5,2.0,3.0,2,3,2,1,3.0,4,3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1183196.0,1659.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
49,20.0,1.0,21,1,5,3.0,5.0,3,2,3,2,2.0,4,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,2.0,864817.0,951.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
51,12.0,1.0,83,0,3,2.0,7.0,4,4,4,4,3.0,7,5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1174476.0,1640.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
52,12.0,1.0,55,0,4,2.0,9.0,4,4,3,4,1.0,4,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1277082.0,1859.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,15.0,1.0,30,1,2,3.0,8.0,4,4,4,4,3.0,3,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,5069.0,10.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
43,0.0,1.0,33,0,3,1.0,5.0,3,3,3,3,1.0,6,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,74057.0,557.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41,7.0,1.0,39,0,8,3.0,6.0,4,4,4,3,3.0,6,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,898.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
43,1.0,1.0,35,1,5,3.0,8.0,3,4,3,3,2.0,5,6,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,75340.0,1021.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
46,50.0,1.0,48,1,4,3.0,5.0,2,2,1,1,3.0,6,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,81916.0,628.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
37,3.0,1.0,37,1,3,3.0,7.0,3,3,3,3,3.0,3,1,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,8531.0,67.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
52,50.0,1.0,62,0,2,1.0,7.0,4,4,4,4,1.0,7,5,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,555287.0,520.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
49,0.0,1.0,65,1,1,3.0,10.0,4,4,4,4,4.0,7,1,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,116879.0,11.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
40,1.0,2.0,20,1,4,2.0,4.0,1,2,3,3,1.0,3,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,44674.0,238.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50,4.0,4.0,61,0,2,2.0,8.0,4,4,4,4,1.0,1,7,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,390106.0,183.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
47,10.0,1.0,69,0,3,3.0,7.0,4,4,4,4,3.0,1,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,88595.0,641.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,4.0,1.0,38,0,1,3.0,6.0,3,3,4,4,4.0,7,5,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,58931.0,351.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
42,0.0,1.0,68,0,1,3.0,5.0,2,2,3,2,3.0,1,1,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,44251.0,877.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
50,10.0,1.0,42,0,3,3.0,5.0,1,1,1,1,3.0,5,7,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,115298.0,110.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
41,2.0,1.0,70,1,2,2.0,5.0,4,4,4,4,2.0,7,5,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,64014.0,416.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
39,2.0,2.0,32,0,2,3.0,5.0,2,1,2,1,3.0,6,5,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,22071.0,820.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
39,0.0,4.0,67,1,2,1.0,7.0,2,4,2,2,1.0,7,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,22346.0,135.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52,6.0,1.0,22,1,4,2.0,7.0,4,3,3,4,2.0,3,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1299750.0,1888.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
37,100.0,4.0,82,0,2,1.0,8.0,4,4,4,4,1.0,1,1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1051.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
52,2.0,1.0,75,0,2,3.0,10.0,3,3,3,3,3.0,7,5,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,543921.0,505.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
47,1.0,2.0,36,1,4,3.0,7.0,2,3,1,1,3.0,7,7,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,141415.0,1436.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
49,12.0,1.0,43,0,4,4.0,8.0,4,4,4,4,4.0,6,4,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,2.0,265565.0,63.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
48,5.0,1.0,51,0,5,3.0,8.0,4,4,4,4,3.0,5,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,6961.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
48,6.0,1.0,48,1,3,3.0,3.0,3,3,3,3,3.0,7,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,143042.0,653.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
42,2.0,1.0,18,1,4,2.0,3.0,2,1,1,3,2.0,1,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,69205.0,493.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
48,2.0,1.0,24,0,4,2.0,9.0,4,4,4,4,2.0,2,4,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,249064.0,673.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
47,2.0,2.0,27,0,2,3.0,8.0,2,2,3,2,3.0,2,4,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,100040.0,643.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
52,0.0,2.0,42,0,4,3.0,7.0,4,4,4,4,1.0,7,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1299750.0,1888.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47,200.0,1.0,30,0,3,3.0,5.0,3,3,3,3,4.0,5,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1125.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
46,2.0,3.0,45,1,6,3.0,5.0,2,3,2,2,3.0,7,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,82837.0,629.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,1.0,1.0,81,0,2,2.0,8.0,3,2,3,3,2.0,4,7,2.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,72202.0,540.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,1.0,1.0,39,0,2,3.0,8.0,4,4,4,4,3.0,4,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2099.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
40,0.0,1.0,80,1,3,2.0,7.0,4,3,3,3,1.0,2,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,39108.0,207.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40,50.0,1.0,43,0,3,4.0,6.0,4,4,4,3,3.0,5,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,889.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,0.0,3.0,44,1,1,2.0,5.0,2,2,2,2,2.0,4,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,78994.0,612.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
47,10.0,2.0,52,0,3,3.0,4.0,3,4,4,4,2.0,5,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,92532.0,642.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,2.0,1.0,37,1,4,3.0,8.0,3,4,3,3,3.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2092.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
49,1.0,1.0,33,0,2,3.0,6.0,2,2,1,1,3.0,7,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,2.0,802690.0,883.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
50,2.0,1.0,65,1,3,3.0,3.0,2,1,1,1,3.0,7,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1462.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
43,6.0,1.0,28,1,3,1.0,4.0,3,3,3,3,3.0,2,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
44,15.0,1.0,43,1,5,2.0,7.0,1,4,4,4,2.0,4,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,918.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
46,10.0,2.0,62,1,2,2.0,5.0,4,4,4,4,2.0,4,3,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1121.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
37,8.0,1.0,35,0,2,2.0,7.0,2,3,4,4,2.0,5,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,9562.0,69.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
52,1.0,3.0,50,1,3,4.0,0.0,1,1,1,1,1.0,7,4,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,549935.0,513.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
48,3.0,1.0,41,1,2,3.0,8.0,4,3,3,4,2.0,4,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,13863.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
49,15.0,1.0,34,0,3,3.0,7.0,3,3,3,3,3.0,4,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,643000.0,1695.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
47,50.0,1.0,36,1,4,3.0,7.0,3,3,3,3,3.0,5,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2442.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
52,100.0,1.0,36,0,3,2.0,1.0,1,1,3,2,2.0,7,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1011358.0,2409.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
44,50.0,2.0,26,1,2,3.0,6.0,4,4,4,4,3.0,1,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2099.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
43,5.0,1.0,54,0,3,3.0,10.0,4,4,4,4,1.0,6,6,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
41,0.0,2.0,37,0,1,1.0,5.0,3,2,3,3,1.0,5,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,30961.0,840.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
45,500.0,1.0,33,0,1,3.0,3.0,1,1,1,1,3.0,7,7,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,113755.0,1298.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51,6.0,1.0,42,1,1,3.0,6.0,3,3,4,3,1.0,3,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1154133.0,1596.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51,3.0,1.0,22,1,3,3.0,6.0,3,1,2,1,2.0,4,4,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,504193.0,387.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
39,2.0,1.0,45,0,1,2.0,3.0,1,1,1,1,1.0,7,7,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,21996.0,820.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
52,50.0,2.0,58,1,3,3.0,5.0,4,4,4,4,2.0,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1017972.0,2426.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
51,15.0,1.0,62,1,2,3.0,7.0,4,4,4,4,3.0,6,4,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,118448.0,139.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
38,0.0,1.0,57,1,1,3.0,9.0,4,4,4,4,4.0,3,3,1.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,1955.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
44,5.0,2.0,28,0,6,3.0,7.0,2,3,3,3,3.0,5,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,76988.0,598.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
50,15.0,1.0,37,0,4,2.0,6.0,4,3,3,3,2.0,4,5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1462.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
51,4.0,1.0,43,1,4,3.0,5.0,2,1,1,3,2.0,5,7,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,32303.0,20.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
44,50.0,1.0,46,1,2,3.0,5.0,3,2,2,3,2.0,3,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2089.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
46,2.0,1.0,41,0,3,3.0,10.0,2,3,3,3,4.0,4,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,83321.0,630.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
49,1.0,2.0,40,0,3,3.0,8.0,3,4,4,4,3.0,5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,2.0,802690.0,883.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,6.0,1.0,64,1,2,4.0,6.0,3,3,4,4,4.0,7,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,75578.0,576.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,5.0,1.0,31,1,4,2.0,2.0,3,3,3,2,3.0,7,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,943897.0,2219.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
40,12.0,1.0,66,0,2,4.0,7.0,4,4,3,4,4.0,6,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,37724.0,201.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,12.0,2.0,63,1,1,3.0,4.0,2,2,3,2,3.0,3,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,73151.0,1005.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
38,25.0,2.0,53,0,4,4.0,7.0,4,4,4,4,3.0,3,1,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,12629.0,93.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
49,20.0,1.0,19,0,4,3.0,2.0,3,4,3,3,3.0,4,7,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,2.0,21546.0,13.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
47,10.0,1.0,50,0,4,3.0,8.0,4,4,4,4,3.0,7,2,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,92532.0,642.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
42,6.0,2.0,65,0,3,3.0,7.0,1,1,4,1,3.0,2,6,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,44251.0,877.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
50,0.0,1.0,78,0,2,3.0,4.0,2,3,3,3,3.0,4,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,2.0,1015495.0,1168.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,20.0,1.0,46,1,3,2.0,3.0,1,1,2,2,3.0,6,2,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,92126.0,1142.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
47,10.0,1.0,31,0,1,3.0,7.0,3,3,3,4,2.0,3,5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,149595.0,1466.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
